iteration;temperature;cost;result
18835;37.8500000006099;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18836;37.560000000609904;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18837;37.270000000609905;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18838;36.980000000609905;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18839;36.690000000609906;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18840;36.40000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18841;36.11000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18842;35.82000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18843;35.53000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18844;35.24000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18845;34.95000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18846;34.66000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18847;34.37000000060991;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18848;34.080000000609914;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18849;33.790000000609915;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18850;33.500000000609916;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18851;33.21000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18852;32.92000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18853;32.63000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18854;32.34000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18855;32.05000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18856;31.76000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18857;31.47000000060992;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18858;31.180000000609922;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18859;30.890000000609923;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18860;30.600000000609924;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18861;30.310000000609925;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18862;30.020000000609926;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18863;29.730000000609927;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18864;29.440000000609928;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18865;29.15000000060993;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18866;28.86000000060993;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18867;28.57000000060993;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18868;28.28000000060993;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18869;27.990000000609932;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18870;27.700000000609933;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18871;27.410000000609934;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18872;27.120000000609934;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18873;26.830000000609935;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18874;26.540000000609936;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18875;26.250000000609937;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18876;25.960000000609938;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18877;25.67000000060994;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18878;25.38000000060994;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18879;25.09000000060994;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18880;24.80000000060994;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18881;24.510000000609942;3386.105012893321;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Marseille" "Ajaccio" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18882;24.220000000609943;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18883;23.930000000609944;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18884;23.640000000609945;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18885;23.350000000609946;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18886;23.060000000609946;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18887;22.770000000609947;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18888;22.480000000609948;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18889;22.19000000060995;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18890;21.90000000060995;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18891;21.61000000060995;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18892;21.32000000060995;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18893;21.030000000609952;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18894;20.740000000609953;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18895;20.450000000609954;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18896;20.160000000609955;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18897;19.870000000609956;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18898;19.580000000609957;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18899;19.290000000609957;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18900;19.00000000060996;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18901;18.71000000060996;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18902;18.42000000060996;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18903;18.13000000060996;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18904;17.84000000060996;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18905;17.550000000609963;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18906;17.260000000609963;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18907;16.970000000609964;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18908;16.680000000609965;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18909;16.390000000609966;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18910;16.100000000609967;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18911;15.810000000609968;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18912;15.520000000609969;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18913;15.23000000060997;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18914;14.94000000060997;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18915;14.650000000609971;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18916;14.360000000609972;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18917;14.070000000609973;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18918;13.780000000609974;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18919;13.490000000609975;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18920;13.200000000609975;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18921;12.910000000609976;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18922;12.620000000609977;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18923;12.330000000609978;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18924;12.040000000609979;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18925;11.75000000060998;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18926;11.46000000060998;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18927;11.170000000609981;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18928;10.880000000609982;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18929;10.590000000609983;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18930;10.300000000609984;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18931;10.010000000609985;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18932;9.720000000609986;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18933;9.430000000609986;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18934;9.140000000609987;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18935;8.850000000609988;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18936;8.560000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18937;8.27000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18938;7.98000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18939;7.69000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18940;7.40000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18941;7.11000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18942;6.82000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18943;6.53000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18944;6.24000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18945;5.95000000060999;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18946;5.6600000006099895;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18947;5.3700000006099895;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18948;5.0800000006099895;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18949;4.790000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18950;4.500000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18951;4.210000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18952;3.9200000006099893;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18953;3.6300000006099893;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18954;3.3400000006099893;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18955;3.050000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18956;2.760000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18957;2.470000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18958;2.180000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18959;1.890000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18960;1.600000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18961;1.310000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
18962;1.020000000609989;3331.9697797642916;["Lille" "Paris" "Strasbourg" "Besançon" "Lyon" "Ajaccio" "Marseille" "Toulouse" "Bordeaux" "Limoges" "Rennes" "Caen" "Lille"]
